Symbol,Timeframe,Price,MA50,MA150,MA200,MA200 slope %,52W High,52W Low,% Above 52W Low,% Below 52W High,RS Rating,Score,TradingView,P > MA50,P > MA150,P > MA200,MA50 > MA150,MA150 > MA200,MA200 Rising,25% Above 52W Low,Within 25% 52W High,RS > Threshold
GVT&D,4h,4280.0,4362.49201171875,4504.17333984375,4556.461999511719,0.25754957743509,5636.049839022599,2516.9699521199827,70.04573282231914,31.68340745379905,78.47222222222221,3,https://www.tradingview.com/symbols/GVT&D/?exchange=NSE,False,False,False,False,False,True,True,False,True
HINDCOPPER,4h,495.5,520.5140008544922,511.6253334554036,522.3670002746582,-1.233804663171234,755.9652099609375,306.8420198526935,61.48374992378034,52.5661372272326,74.72222222222223,3,https://www.tradingview.com/symbols/HINDCOPPER/?exchange=NSE,False,False,False,True,False,False,True,False,True
ANGELONE,4h,288.0,294.2929992675781,312.09599955240884,315.82850006103513,-0.685734900852375,359.3387168134344,206.12108714450565,39.72369542088208,24.770387782442516,72.36111111111111,3,https://www.tradingview.com/symbols/ANGELONE/?exchange=NSE,False,False,False,False,False,False,True,True,True
KIRLPNU,4h,690.0499877929688,723.4930017089844,796.0806656901042,794.6820001220703,0.7581119989207741,1093.5391904117103,491.2850813456647,40.45816044380442,58.47245993138077,66.52777777777777,3,https://www.tradingview.com/symbols/KIRLPNU/?exchange=NSE,False,False,False,False,True,True,True,False,False
EQUITASBNK,4h,66.5,72.99339965820313,75.61886652628581,74.31194988250732,1.4133490514917746,83.9000015258789,51.25,29.756097560975615,26.16541582838934,64.44444444444444,3,https://www.tradingview.com/symbols/EQUITASBNK/?exchange=NSE,False,False,False,False,True,True,True,False,False
NESTLEIND,4h,1362.5999755859375,1408.8739990234376,1439.904666341146,1437.7620001220703,0.2719926595206701,1553.0,1133.4029066422722,20.222029394883577,13.973288406392914,63.47222222222222,3,https://www.tradingview.com/symbols/NESTLEIND/?exchange=NSE,False,False,False,False,True,True,False,True,False
MARICO,4h,819.0,823.2470007324218,838.480000406901,835.2320007324219,0.9222456394953671,889.0999755859375,687.1576231263153,19.18662799283957,8.559215578258538,63.05555555555556,3,https://www.tradingview.com/symbols/MARICO/?exchange=NSE,False,False,False,False,True,True,False,True,False
AIAENG,4h,3911.199951171875,4120.661982421875,4482.985989583333,4404.613996582031,0.3844915211816069,5160.600958593338,3022.637905259502,29.396906733891015,31.94418651613853,62.77777777777778,3,https://www.tradingview.com/symbols/AIAENG/?exchange=NSE,False,False,False,False,True,True,True,False,False
POLYCAB,4h,8408.5,8594.59,9099.89,9153.305,0.6174471413252558,10126.0,6631.534745548168,26.795686407957533,20.425759647975262,62.638888888888886,3,https://www.tradingview.com/symbols/POLYCAB/?exchange=NSE,False,False,False,False,False,True,True,True,False
SUNPHARMA,4h,1852.199951171875,1885.1640112304688,1902.1273364257813,1885.16650390625,1.387596722672968,2046.9000244140625,1533.9890668325556,20.74401253695859,10.51182800857986,61.80555555555556,3,https://www.tradingview.com/symbols/SUNPHARMA/?exchange=NSE,False,False,False,False,True,True,False,True,False
INDIANB,4h,832.0,861.6850024414063,850.117334391276,846.2660012817382,-1.173978337829995,980.0229061203939,686.818914447126,21.138189775938486,17.791214677931965,61.38888888888889,3,https://www.tradingview.com/symbols/INDIANB/?exchange=NSE,False,False,False,True,True,False,False,True,False
COALINDIA,4h,426.1000061035156,415.52300048828124,423.3190010579427,433.41450073242186,-1.1715251560331597,478.7148709533388,355.1755291130353,19.968852349596556,12.348008471288562,60.416666666666664,3,https://www.tradingview.com/symbols/COALINDIA/?exchange=NSE,True,True,False,False,False,False,False,True,False
CCL,4h,1044.4000244140625,1082.952001953125,1137.4866691080729,1129.4210015869141,-0.5213854445569321,1238.748718225596,811.0436585583728,28.772355642417537,18.60864508506388,57.36111111111111,3,https://www.tradingview.com/symbols/CCL/?exchange=NSE,False,False,False,False,True,False,True,True,False
NH,4h,1861.4000244140625,1891.0540087890624,1923.779336751302,1916.9750030517578,0.9150649038481173,2092.89990234375,1585.4858653846154,17.402498820922286,12.43686874897081,56.666666666666664,3,https://www.tradingview.com/symbols/NH/?exchange=NSE,False,False,False,False,True,True,False,True,False
PIDILITIND,4h,1517.199951171875,1597.9019995117187,1604.4699975585938,1570.0504974365235,2.0968855146732412,1707.5,1249.9992446237347,21.37606944143162,12.54284569948334,55.97222222222222,3,https://www.tradingview.com/symbols/PIDILITIND/?exchange=NSE,False,False,False,False,True,True,False,True,False
GODREJIND,4h,1100.0,1139.6680078125,1208.054668782552,1183.5895013427735,2.56330379564107,1443.0,744.2000122070312,47.809726143082585,31.181818181818176,55.00000000000001,3,https://www.tradingview.com/symbols/GODREJIND/?exchange=NSE,False,False,False,False,True,True,True,False,False
360ONE,4h,1073.0,1127.7500073242188,1128.6880013020834,1120.4800030517579,0.5738558737681476,1229.0652744329707,900.8207868154223,19.11359237093817,14.544759965794096,54.861111111111114,3,https://www.tradingview.com/symbols/360ONE/?exchange=NSE,False,False,False,False,True,True,False,True,False
SFL,4h,634.5999755859375,655.8859997558594,709.047333577474,683.3869995117187,3.181373087056105,832.4500122070312,456.183017738798,39.110828529197406,31.177126415489575,53.888888888888886,3,https://www.tradingview.com/symbols/SFL/?exchange=NSE,False,False,False,False,True,True,True,False,False
ZFCVINDIA,4h,2354.199951171875,2501.961982421875,2491.7311116536457,2475.2824975585936,0.009481153562740374,3038.7327548607846,2046.7853151927584,15.019388389063426,29.077088517828,52.916666666666664,3,https://www.tradingview.com/symbols/ZFCVINDIA/?exchange=NSE,False,False,False,True,True,True,False,False,False
ICICIBANK,4h,1326.800048828125,1392.0740063476562,1400.2886686197917,1364.7775030517578,0.6044994929757852,1467.6271961496604,1177.67166509731,12.662984781797615,10.614044478361206,49.72222222222222,3,https://www.tradingview.com/symbols/ICICIBANK/?exchange=NSE,False,False,False,False,True,True,False,True,False
ASIANPAINT,4h,2444.0,2516.4300048828127,2641.6699983723956,2638.381005859375,0.06371607699273696,2960.0187763517797,2096.8080953222207,16.558115425647756,21.11369788673403,47.36111111111111,3,https://www.tradingview.com/symbols/ASIANPAINT/?exchange=NSE,False,False,False,False,True,True,False,True,False
NIVABUPA,4h,76.4000015258789,80.62360000610352,83.99373357137044,83.63515003204346,0.43640264115145655,91.4000015258789,67.5,13.185187445746527,19.63350746127808,46.111111111111114,3,https://www.tradingview.com/symbols/NIVABUPA/?exchange=NSE,False,False,False,False,True,True,False,True,False
BPCL,4h,308.5,311.8329998779297,312.18666666666667,308.0822492980957,0.128132954775384,391.6499938964844,266.6000061035156,15.716426458075716,26.952996400805308,45.83333333333333,3,https://www.tradingview.com/symbols/BPCL/?exchange=NSE,False,False,True,False,True,True,False,False,False
HCC,4h,21.350000381469727,22.66680000305176,22.92566661834717,22.82824995994568,1.6251023977613688,29.5,13.649999618530273,56.410263576025876,38.173299638925954,45.55555555555556,3,https://www.tradingview.com/symbols/HCC/?exchange=NSE,False,False,False,False,True,True,True,False,False
RELIGARE,4h,240.5,245.96260162353516,250.93800069173176,245.5884504699707,1.9047670589046328,280.0,196.50999450683594,22.385632651184984,16.42411642411643,45.13888888888889,3,https://www.tradingview.com/symbols/RELIGARE/?exchange=NSE,False,False,False,False,True,True,False,True,False
POWERMECH,4h,2407.300048828125,2434.3900048828127,2564.629327799479,2551.852998046875,-0.04308731028985768,3005.643635770155,1716.6396917096176,40.23327437050417,24.85538050120939,45.0,3,https://www.tradingview.com/symbols/POWERMECH/?exchange=NSE,False,False,False,False,True,False,True,True,False
KSB,4h,819.0999755859375,803.9750012207031,852.0306669108073,845.981000366211,-2.8404586074559646,1023.2461180887996,663.373535570316,23.47492501064883,24.923226539816156,44.861111111111114,3,https://www.tradingview.com/symbols/KSB/?exchange=NSE,True,False,False,False,True,False,False,True,False
TEJASNET,4h,503.8500061035156,538.0860015869141,548.3380013020833,537.0247502136231,3.9038577129677066,644.75,294.0,71.37755309643387,27.964670475271667,44.30555555555556,3,https://www.tradingview.com/symbols/TEJASNET/?exchange=NSE,False,False,False,False,True,True,True,False,False
CERA,4h,5396.5,5656.29,6009.83,5930.7025,0.8915339824365542,6663.070811519553,4410.181828561342,22.36456930303956,23.47022721244423,43.888888888888886,3,https://www.tradingview.com/symbols/CERA/?exchange=NSE,False,False,False,False,True,True,False,True,False
CDSL,4h,1318.0,1372.6360009765624,1352.2640022786459,1318.8465014648436,0.49862725001259545,1658.570789743815,1106.2094182590258,19.145613682651017,25.839968872823604,41.52777777777778,3,https://www.tradingview.com/symbols/CDSL/?exchange=NSE,False,False,False,True,True,True,False,False,False
SUNTV,4h,513.2000122070312,469.9339996337891,490.8809999593099,499.3480000305176,-4.520362716140481,653.9340000086492,447.20001220703125,14.758496913780327,27.422834071337476,40.0,3,https://www.tradingview.com/symbols/SUNTV/?exchange=NSE,True,True,True,False,False,False,False,False,False
GMRP&UI,4h,102.68000030517578,94.49280059814453,97.60546661376954,100.5975,-2.0430280011820012,136.3000030517578,86.80000305175781,18.294927068088818,32.74250355148016,39.861111111111114,3,https://www.tradingview.com/symbols/GMRP&UI/?exchange=NSE,True,True,True,False,False,False,False,False,False
SONATSOFTW,4h,280.0,284.19099853515627,294.7926673380534,288.5347501373291,0.8953425519043989,390.5481869352945,203.57848075867477,37.53909497532626,39.48149533403375,38.47222222222222,3,https://www.tradingview.com/symbols/SONATSOFTW/?exchange=NSE,False,False,False,False,True,True,True,False,False
MAXHEALTH,4h,1014.0,1020.9180041503906,1060.154668375651,1048.4837506103515,0.5029780858323507,1219.732372328196,901.3980430128952,12.491923835416397,20.289188592524265,37.361111111111114,3,https://www.tradingview.com/symbols/MAXHEALTH/?exchange=NSE,False,False,False,False,True,True,False,True,False
CONCOR,4h,461.5,499.2479992675781,493.5903318277995,492.83849945068357,-0.405329488600481,547.7380341214969,419.3328127807616,10.05578050036464,18.686464598374176,36.94444444444444,3,https://www.tradingview.com/symbols/CONCOR/?exchange=NSE,False,False,False,True,True,False,False,True,False
MPHASIS,4h,2234.0,2362.9619970703125,2355.635997721354,2327.15349609375,0.01091566619377815,2897.3238943204424,1960.4413570175507,13.95393144524446,29.692206549706455,35.97222222222222,3,https://www.tradingview.com/symbols/MPHASIS/?exchange=NSE,False,False,False,True,True,True,False,False,False
GOKEX,4h,689.5999755859375,757.2449987792969,792.1523323567708,767.7034997558594,0.7545731674500455,954.9000244140625,531.0,29.868168660251882,38.47158616888082,33.47222222222222,3,https://www.tradingview.com/symbols/GOKEX/?exchange=NSE,False,False,False,False,True,True,True,False,False
HDBFS,4h,648.0,678.97400390625,698.3486669921875,689.9339999389648,0.33181740883232447,794.4312900037413,553.7186859929476,17.026933782807752,22.597421296873655,31.52777777777778,3,https://www.tradingview.com/symbols/HDBFS/?exchange=NSE,False,False,False,False,True,True,False,True,False
SAMHI,4h,159.19000244140625,157.35059906005858,166.8777328491211,164.50379959106445,-0.3735150518454633,217.3000030517578,127.0,25.34645861528051,36.503549041492334,31.11111111111111,3,https://www.tradingview.com/symbols/SAMHI/?exchange=NSE,True,False,False,False,True,False,True,False,False
TARC,4h,129.36000061035156,126.25480026245117,126.57579971313477,127.70809974670411,-0.6616819949771258,186.3000030517578,109.0999984741211,18.57012137450782,44.0166992677409,28.194444444444443,3,https://www.tradingview.com/symbols/TARC/?exchange=NSE,True,True,True,False,False,False,False,False,False
IFBIND,4h,1225.199951171875,1293.617998046875,1317.439335123698,1282.925001220703,1.637968355219943,2019.800048828125,883.2000122070312,38.72281864107079,64.85472815243207,26.52777777777778,3,https://www.tradingview.com/symbols/IFBIND/?exchange=NSE,False,False,False,False,True,True,True,False,False
HEXT,4h,496.70001220703125,527.3059973144532,538.5933335367838,530.2454998779297,1.4617115316021057,792.7687780924847,392.77756486306447,26.458346056551797,59.607158971046694,18.194444444444443,3,https://www.tradingview.com/symbols/HEXT/?exchange=NSE,False,False,False,False,True,True,True,False,False
PRSMJOHNSN,4h,116.80000305175781,112.64080032348633,112.75786702473958,115.39435035705566,-2.3472916585502435,172.0,97.0999984741211,20.288367546048036,47.26027012497707,17.36111111111111,3,https://www.tradingview.com/symbols/PRSMJOHNSN/?exchange=NSE,True,True,True,False,False,False,False,False,False
RELAXO,4h,296.70001220703125,332.8040008544922,373.59100056966145,357.81475006103517,0.6492001265484548,467.82154146357,233.86133830038253,26.870056574266155,57.67493165356987,16.666666666666664,3,https://www.tradingview.com/symbols/RELAXO/?exchange=NSE,False,False,False,False,True,True,True,False,False
THOMASCOOK,4h,103.2699966430664,107.50239959716797,106.20659993489583,103.55495002746582,0.7157722763669883,168.23674919231718,85.96001645922374,20.13724624174995,62.9096104009728,15.277777777777779,3,https://www.tradingview.com/symbols/THOMASCOOK/?exchange=NSE,False,False,False,True,True,True,False,False,False
PATANJALI,4h,403.95001220703125,357.7340008544922,372.4093332926432,391.80474975585935,-4.050322740817158,605.9581737112406,326.057353105007,23.88925088186522,50.00820779791852,11.666666666666666,3,https://www.tradingview.com/symbols/PATANJALI/?exchange=NSE,True,True,True,False,False,False,False,False,False
BSE,4h,3191.5,3286.7900048828124,3564.1900048828124,3684.9700061035155,-0.9998957715830037,4435.115403617064,2016.1882450384737,58.29375098549385,38.96648609171436,78.05555555555556,2,https://www.tradingview.com/symbols/BSE/?exchange=NSE,False,False,False,False,False,False,True,False,True
JAYNECOIND,4h,88.55000305175781,93.84440017700196,90.67873357137044,93.70435005187989,-1.5649604957324814,117.0,64.4000015258789,37.5000014808607,32.12873627075208,67.91666666666667,2,https://www.tradingview.com/symbols/JAYNECOIND/?exchange=NSE,False,False,False,True,False,False,True,False,False
CUMMINSIND,4h,4945.0,5072.82,5382.55,5410.7275,-0.39399812362465036,6049.821052103703,3784.261865546783,30.672775185590993,22.342185077931287,65.83333333333333,2,https://www.tradingview.com/symbols/CUMMINSIND/?exchange=NSE,False,False,False,False,False,False,True,True,False
TATASTEEL,4h,187.97000122070312,185.51999938964843,187.98666625976563,193.68944969177247,-2.1065177335231056,219.86575104195882,156.82581752306186,19.859092201487428,16.968532007299196,59.02777777777778,2,https://www.tradingview.com/symbols/TATASTEEL/?exchange=NSE,True,False,False,False,False,False,False,True,False
KEI,4h,4673.5,4969.83400390625,5193.693333333334,5193.228000488281,-0.32084804376852905,5899.0,3724.290243524651,25.48699737153195,26.222317321065592,58.88888888888889,2,https://www.tradingview.com/symbols/KEI/?exchange=NSE,False,False,False,False,True,False,True,False,False
ASHOKLEY,4h,159.0800018310547,167.06219940185548,163.7953330485026,161.44934951782227,-0.7827411409233709,211.80679384961218,131.07000684605995,21.370255223906497,33.1448273897772,57.91666666666667,2,https://www.tradingview.com/symbols/ASHOKLEY/?exchange=NSE,False,False,False,True,True,False,False,False,False
SBIN,4h,983.0,1013.3260021972657,1030.7299955240885,1018.2407455444336,-1.3606922452338188,1212.8384373028666,837.8968429308584,17.317544312685197,23.381326276995583,57.08333333333333,2,https://www.tradingview.com/symbols/SBIN/?exchange=NSE,False,False,False,False,True,False,False,True,False
TRITURBINE,4h,554.9500122070312,566.4730017089844,610.4549987792968,619.6654983520508,0.5854963165788929,784.8771245029434,426.8691302829629,30.004718738777413,41.43204022673936,56.25,2,https://www.tradingview.com/symbols/TRITURBINE/?exchange=NSE,False,False,False,False,False,True,True,False,False
V2RETAIL,4h,214.72000122070312,217.1533996582031,221.70106669108074,224.10139999389648,1.2308209285371685,259.25,172.02999877929688,24.815440762848983,20.738635677226025,54.72222222222223,2,https://www.tradingview.com/symbols/V2RETAIL/?exchange=NSE,False,False,False,False,False,True,False,True,False
LT,4h,3876.199951171875,3959.0780078125,3989.9566585286457,3982.4594909667967,-0.5453516572138106,4397.052414797838,3256.294765660181,19.037133617294465,13.437192874131675,54.58333333333333,2,https://www.tradingview.com/symbols/LT/?exchange=NSE,False,False,False,False,True,False,False,True,False
SENCO,4h,330.0,350.2089990234375,357.3486665852865,353.3217500305176,0.9535421577928194,428.75506028088586,275.20093917748864,19.91238147162324,29.925775842692694,54.166666666666664,2,https://www.tradingview.com/symbols/SENCO/?exchange=NSE,False,False,False,False,True,True,False,False,False
BIOCON,4h,382.1499938964844,397.57299865722655,414.4423329671224,415.0185000610352,1.3614185265605538,447.1499938964844,336.647387893357,13.516399544303503,17.009028140297964,52.22222222222223,2,https://www.tradingview.com/symbols/BIOCON/?exchange=NSE,False,False,False,False,False,True,False,True,False
TIMKEN,4h,3206.10009765625,3165.2259814453123,3272.7059912109376,3348.798994140625,-1.5865241165115895,3921.832239688061,2798.2399489351046,14.575595951889685,22.324073492123063,51.66666666666667,2,https://www.tradingview.com/symbols/TIMKEN/?exchange=NSE,True,False,False,False,False,False,False,True,False
PICCADIL,4h,613.0,625.697998046875,659.012998860677,641.7742486572265,0.03561701577263765,808.3517449655756,514.14246279787,19.22765465901517,31.86814762896828,51.11111111111111,2,https://www.tradingview.com/symbols/PICCADIL/?exchange=NSE,False,False,False,False,True,True,False,False,False
TATACOMM,4h,1666.5,1722.397998046875,1801.567333170573,1802.4840014648437,1.8097441677759507,2110.0,1310.5824719426591,27.157201906551443,26.6126612661266,50.416666666666664,2,https://www.tradingview.com/symbols/TATACOMM/?exchange=NSE,False,False,False,False,False,True,True,False,False
AXISBANK,4h,1222.4000244140625,1247.80400390625,1278.1120043945311,1276.5425024414062,-1.1389742640344203,1417.2070248903838,1124.5327321092266,8.702929626714507,15.936436239004404,49.44444444444444,2,https://www.tradingview.com/symbols/AXISBANK/?exchange=NSE,False,False,False,False,True,False,False,True,False
NSLNISP,4h,42.15999984741211,43.52860008239746,43.6735334777832,44.26015012741089,0.6010813733791975,53.75,33.0099983215332,27.718879100669767,27.490512795386813,49.02777777777778,2,https://www.tradingview.com/symbols/NSLNISP/?exchange=NSE,False,False,False,False,False,True,True,False,False
LUPIN,4h,2092.0,2125.204006347656,2292.330674641927,2290.076001586914,-1.569463673497662,2523.699951171875,1886.322723198068,10.903610197370007,20.635752924085793,48.19444444444444,2,https://www.tradingview.com/symbols/LUPIN/?exchange=NSE,False,False,False,False,True,False,False,True,False
LICI,4h,409.04998779296875,409.7720007324219,417.90466634114586,414.2287496948242,-0.11234168742271233,457.74492274879265,352.4872671490231,16.046741518192853,11.904397117466669,46.94444444444444,2,https://www.tradingview.com/symbols/LICI/?exchange=NSE,False,False,False,False,True,False,False,True,False
ULTRACEMCO,4h,11155.0,11213.9,11511.36,11498.415,-1.1400127761905354,12847.756783521221,10118.465708821142,10.243986796093218,15.174870313950883,45.27777777777778,2,https://www.tradingview.com/symbols/ULTRACEMCO/?exchange=NSE,False,False,False,False,True,False,False,True,False
POWERGRID,4h,269.5,267.06599792480466,276.9483325195313,281.9732489013672,-2.763989111464582,323.4425459044702,246.07771802547202,9.518245764983678,20.01578697753996,44.44444444444444,2,https://www.tradingview.com/symbols/POWERGRID/?exchange=NSE,True,False,False,False,False,False,False,True,False
IGIL,4h,330.0,327.6230010986328,343.16900166829424,346.32725128173826,-1.531151002457809,385.39286639838434,282.6708709611926,16.743546612309125,16.785717090419496,44.02777777777778,2,https://www.tradingview.com/symbols/IGIL/?exchange=NSE,True,False,False,False,False,False,False,True,False
PGEL,4h,518.5,554.8320007324219,571.9126662190755,550.2004992675782,-0.1023576863339648,644.0957170393084,436.34383127169804,18.82830988783839,24.222896246732574,43.333333333333336,2,https://www.tradingview.com/symbols/PGEL/?exchange=NSE,False,False,False,False,True,False,False,True,False
BALKRISIND,4h,2185.300048828125,2257.5020166015624,2248.972001953125,2230.694500732422,-0.2508156439432141,2765.3795041598637,1963.1703614270675,11.31484519965893,26.544613662677975,43.19444444444444,2,https://www.tradingview.com/symbols/BALKRISIND/?exchange=NSE,False,False,False,True,True,False,False,False,False
ALKEM,4h,5274.0,5275.4,5449.8533333333335,5447.1575,-0.6726330655565382,5875.534417311879,5051.0,4.414967333201347,11.405658272883556,42.22222222222222,2,https://www.tradingview.com/symbols/ALKEM/?exchange=NSE,False,False,False,False,True,False,False,True,False
SUNDARMFIN,4h,4486.89990234375,4624.94802734375,4553.3166796875,4521.024011230469,-0.4828350314444174,5612.405266256894,3979.0182224383775,12.763994822676095,25.084253903797403,41.94444444444444,2,https://www.tradingview.com/symbols/SUNDARMFIN/?exchange=NSE,False,False,False,True,True,False,False,False,False
CREDITACC,4h,1297.4000244140625,1400.25,1467.823330891927,1433.3840002441407,1.3853822944333016,1634.0,1113.0,16.567836874578834,25.944193714498674,41.25,2,https://www.tradingview.com/symbols/CREDITACC/?exchange=NSE,False,False,False,False,True,True,False,False,False
MGL,4h,1074.0,1089.0280029296875,1117.6460001627604,1110.1915014648437,-0.5717703669805174,1300.4367957814911,885.652283987356,21.26655341130843,21.083500538313892,40.97222222222222,2,https://www.tradingview.com/symbols/MGL/?exchange=NSE,False,False,False,False,True,False,False,True,False
SUMICHEM,4h,446.3500061035156,488.59200256347657,498.017666422526,491.93099960327146,1.1551711588969171,572.0499877929688,361.7279903344155,23.393825755885665,28.16175198176234,40.27777777777778,2,https://www.tradingview.com/symbols/SUMICHEM/?exchange=NSE,False,False,False,False,True,True,False,False,False
NTPCGREEN,4h,93.5999984741211,89.96900024414063,92.53740030924479,95.55685028076172,-3.376279154691808,119.94999694824219,84.0,11.428569612048921,28.151708230429563,39.44444444444444,2,https://www.tradingview.com/symbols/NTPCGREEN/?exchange=NSE,True,True,False,False,False,False,False,False,False
TIMETECHNO,4h,181.22000122070312,183.69680053710937,189.096533203125,185.84924995422364,-0.6175001524663104,225.61254472714933,152.72234380182346,18.659782654893633,24.496492223494503,39.166666666666664,2,https://www.tradingview.com/symbols/TIMETECHNO/?exchange=NSE,False,False,False,False,True,False,False,True,False
DRREDDY,4h,1201.0,1173.9060009765626,1217.1073356119791,1237.7080010986328,-1.3149024717745705,1405.9838095385528,1101.0,9.082652134423252,17.067760994051028,39.02777777777778,2,https://www.tradingview.com/symbols/DRREDDY/?exchange=NSE,True,False,False,False,False,False,False,True,False
TRAVELFOOD,4h,1210.0,1267.1700048828125,1305.1066682942708,1275.0205010986328,-0.5819951198107187,1459.2622453212896,1027.1088179140447,17.806407548655745,20.600185563742947,38.88888888888889,2,https://www.tradingview.com/symbols/TRAVELFOOD/?exchange=NSE,False,False,False,False,True,False,False,True,False
SBILIFE,4h,1742.0,1738.60599609375,1790.2073307291666,1802.071495361328,-1.3643960324752125,2129.040438508761,1652.9000244140625,5.390524185969592,22.218165241605092,38.75,2,https://www.tradingview.com/symbols/SBILIFE/?exchange=NSE,True,False,False,False,False,False,False,True,False
GRAVITA,4h,1495.4000244140625,1690.9159985351562,1719.99533203125,1705.8634979248047,0.046185553001243385,1913.5999755859375,1266.9000244140625,18.03615088772932,27.965757947324967,38.611111111111114,2,https://www.tradingview.com/symbols/GRAVITA/?exchange=NSE,False,False,False,False,True,True,False,False,False
BHARTIARTL,4h,1785.4000244140625,1856.7560009765625,1894.8813321940104,1881.0294995117188,-0.1168735928542497,2147.4734560986562,1718.8676127570984,3.8707118083541436,20.279681120953263,38.333333333333336,2,https://www.tradingview.com/symbols/BHARTIARTL/?exchange=NSE,False,False,False,False,True,False,False,True,False
DELHIVERY,4h,422.70001220703125,444.55000061035156,466.11733357747397,463.6517506408691,-0.8433575303670282,524.0,374.45001220703125,12.885565075992812,23.964983408458895,38.05555555555556,2,https://www.tradingview.com/symbols/DELHIVERY/?exchange=NSE,False,False,False,False,True,False,False,True,False
JLHL,4h,265.6499938964844,286.6809973144531,295.6578656005859,287.1665985870361,1.5953418964740562,340.0,235.42042234373233,12.840675100231746,27.98795701553358,36.25,2,https://www.tradingview.com/symbols/JLHL/?exchange=NSE,False,False,False,False,True,True,False,False,False
EIEL,4h,198.85000610351562,198.97620025634765,210.31266662597656,206.64939979553222,-0.5876958966028689,258.0199890136719,134.7100067138672,47.61338890427491,29.756088053300857,36.11111111111111,2,https://www.tradingview.com/symbols/EIEL/?exchange=NSE,False,False,False,False,True,False,True,False,False
COROMANDEL,4h,1943.0,1941.79400390625,2003.377335611979,1964.6535009765626,-0.8326228499494603,2486.7668094210435,1704.8401341065546,13.96963041454069,27.985939754042377,34.02777777777778,2,https://www.tradingview.com/symbols/COROMANDEL/?exchange=NSE,True,False,False,False,True,False,False,False,False
ELECON,4h,458.25,427.67100036621093,462.7573319498698,476.67924896240237,-1.3704148813906025,623.6463522815318,351.0001816860465,30.555487976893268,36.0930392321946,32.77777777777778,2,https://www.tradingview.com/symbols/ELECON/?exchange=NSE,True,False,False,False,False,False,True,False,False
VGUARD,4h,304.3999938964844,328.6879992675781,316.20399983723956,315.4807504272461,-0.20584787301036744,390.34213160745503,287.43192892625956,5.903333367872965,28.23329153554337,32.63888888888889,2,https://www.tradingview.com/symbols/VGUARD/?exchange=NSE,False,False,False,True,True,False,False,False,False
INOXGREEN,4h,172.0,172.079599609375,183.7098666381836,182.42874984741212,-0.002439247325614069,279.0,132.5800018310547,29.732989609683223,62.2093023255814,31.944444444444443,2,https://www.tradingview.com/symbols/INOXGREEN/?exchange=NSE,False,False,False,False,True,False,True,False,False
KFINTECH,4h,888.7999877929688,925.3490014648437,910.8133337402344,895.4857507324218,-0.6713249749407679,1198.7685004367224,774.4636355142945,14.763295142030453,34.87494564592137,31.38888888888889,2,https://www.tradingview.com/symbols/KFINTECH/?exchange=NSE,False,False,False,True,True,False,False,False,False
APTUS,4h,244.0,250.07980102539062,266.1742676798503,265.56845077514646,-0.14068825680875197,326.69252082124143,191.24135126964168,27.587469122183194,33.89037738575469,30.833333333333336,2,https://www.tradingview.com/symbols/APTUS/?exchange=NSE,False,False,False,False,True,False,True,False,False
SBFC,4h,88.97000122070312,95.69420013427734,93.47959986368815,93.31304992675781,-0.0008037069364474902,123.0,79.5999984741211,11.771360460048674,38.248846029439164,30.694444444444446,2,https://www.tradingview.com/symbols/SBFC/?exchange=NSE,False,False,False,True,True,False,False,False,False
RECLTD,4h,312.95001220703125,315.91900024414065,343.24933329264326,342.97449981689454,-2.4810190278751754,381.3442016302781,299.2584905065143,4.575148954785924,21.854669038325802,30.416666666666664,2,https://www.tradingview.com/symbols/RECLTD/?exchange=NSE,False,False,False,False,True,False,False,True,False
COLPAL,4h,1855.800048828125,1850.8400024414063,1972.9473356119793,2005.2074987792969,-1.9009193787255518,2279.0925513639345,1761.237851420491,5.369075921878852,22.80916539489826,29.86111111111111,2,https://www.tradingview.com/symbols/COLPAL/?exchange=NSE,True,False,False,False,False,False,False,True,False
EMBDL,4h,58.06999969482422,59.01220016479492,61.35466667175293,61.94704996109009,3.0482613016701743,99.20999908447266,39.459999084472656,47.16168535765253,70.84553057663481,29.02777777777778,2,https://www.tradingview.com/symbols/EMBDL/?exchange=NSE,False,False,False,False,False,True,True,False,False
OLECTRA,4h,1205.0,1243.2880078125,1337.6566723632814,1319.2045025634766,-0.15122577011326133,1647.1663811189844,866.1616606732061,39.11952637841749,36.69430548705266,28.749999999999996,2,https://www.tradingview.com/symbols/OLECTRA/?exchange=NSE,False,False,False,False,True,False,True,False,False
TANLA,4h,494.75,517.7789978027344,548.9300002034505,543.2915005493164,-0.14547422869639615,733.291039730163,361.8340643388348,36.73394761878963,48.214459773655996,28.47222222222222,2,https://www.tradingview.com/symbols/TANLA/?exchange=NSE,False,False,False,False,True,False,True,False,False
DMART,4h,3834.199951171875,3788.1299951171877,3973.8993424479168,4032.0390087890623,-2.985676099253942,4651.7001953125,3600.0,6.505554199218744,21.321273135240816,28.055555555555557,2,https://www.tradingview.com/symbols/DMART/?exchange=NSE,True,False,False,False,False,False,False,True,False
LTM,4h,4083.0,4389.477983398438,4230.59732421875,4200.517989501953,-0.6856222142376134,6344.474916122625,3528.0,15.7312925170068,55.38758060550146,27.22222222222222,2,https://www.tradingview.com/symbols/LTM/?exchange=NSE,False,False,False,True,True,False,False,False,False
